0,0,0,0,8281.29097222237,0,0,2231.98749999998
0,0,0,0,1207.81111111112,0,0,1962.75694444444
0,0,0,0,0,0,0,2713.24374999958
0,0,0,0,0,0,0,7865.53750000011
0,0,0,0,0.0555555555555556,0,0,3999.71458333304
0,0,0,0,5.35555555555556,0,0,0
0,0,0,0,11.1284722222222,0,0,0
0,0,0,151.506944444445,0,0,0,0
0,0,754.974999999999,75.3159722222225,0,0,0,0
0,0,213.309722222222,0,3420.89166666659,0,0,0
0,0,0,0,0,0,6684.67430555558,0
13.0743055555556,0,0,0,0,0,0,0
18.1298611111111,0,0,0,0,0,0,0
0,0,0,0,0,0,1618.65833333333,0
10.1131944444444,0,0,0,0,0,7424.85625000006,0
0,0,0,0,0,0,0,42.01875
0,1263.25208333333,0,0,0,17.0486111111111,0,0
0,0,0,0,3752.44999999922,0,0,0
0,0,0,0,3050.60069444468,0,0,0
